id_muestra,fecha_recepcion,dia_semana_recepcion,es_fin_de_semana,mes_recepcion,temporada_alta_demanda,tipo_muestra,subtipo_muestra,grupo_analitico,num_parametros_solicitados,prioridad_cliente,sector_cliente,sede_laboratorio,carga_laboratorio_dia,num_muestras_lote,analista_experiencia,reanalisis_requerido,plazo_comprometido_horas,tiempo_total_horas,fecha_informe_entregado,estado_entrega
LAB-2024-02142,2025-06-14 11:00,Sabado,1,6,0,Agua,Residual/Vertimiento,Metales_Pesados_ICP,5,Normal,Industrial,Medellin,7,8,Senior,0,96,88.35,2025-06-18 03:20,A tiempo
LAB-2024-00513,2025-06-14 12:00,Sabado,1,6,0,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,7,Normal,Agricola,Bogota,3,2,Junior,0,96,77.87,2025-06-17 17:52,A tiempo
LAB-2024-01690,2025-06-14 14:00,Sabado,1,6,0,Suelo,Relleno Sanitario,Microbiologico,4,Express,Consultoria_Ambiental,Bogota,8,1,Semi-Senior,0,48,27.14,2025-06-15 17:08,A tiempo
LAB-2024-00515,2025-06-14 14:00,Sabado,1,6,0,Agua,Residual/Vertimiento,Fisicoquimico_Basico,4,Express,Entidad_Publica,Barranquilla,2,3,Semi-Senior,0,48,21.06,2025-06-15 11:03,A tiempo
LAB-2024-01744,2025-06-15 08:00,Domingo,1,6,0,Agua,Potable,Microbiologico,4,Normal,Agricola,Barranquilla,10,2,Senior,1,96,87.64,2025-06-18 23:38,A tiempo
LAB-2024-01038,2025-06-15 10:00,Domingo,1,6,0,Agua,Subterránea,Plaguicidas_Cromatografia,5,Urgente,Entidad_Publica,Cali,7,1,Junior,0,72,95.4,2025-06-19 09:23,Retrasado
LAB-2024-00657,2025-06-15 13:00,Domingo,1,6,0,Agua,Subterránea,Microbiologico,1,Normal,Entidad_Publica,Bogota,8,3,Semi-Senior,0,96,47.78,2025-06-17 12:46,A tiempo
LAB-2024-00966,2025-06-15 13:00,Domingo,1,6,0,Agua,Potable,Fisicoquimico_Basico,3,Urgente,Entidad_Publica,Bogota,7,1,Senior,0,72,21.14,2025-06-16 10:08,A tiempo
LAB-2024-00270,2025-06-15 14:00,Domingo,1,6,0,Agua,Residual/Vertimiento,Microbiologico,3,Urgente,Agricola,Bogota,11,3,Senior,0,72,33.75,2025-06-16 23:45,A tiempo
LAB-2024-01308,2025-06-16 08:00,Lunes,0,6,0,Agua,Potable,Fisicoquimico_Basico,5,Normal,Consultoria_Ambiental,Bogota,11,1,Junior,0,96,26.27,2025-06-17 10:16,A tiempo
LAB-2024-00330,2025-06-17 08:00,Martes,0,6,0,Agua,Potable,Fisicoquimico_Basico,8,Normal,Consultoria_Ambiental,Cali,5,1,Semi-Senior,0,96,23.58,2025-06-18 07:34,A tiempo
LAB-2024-00948,2025-06-17 12:00,Martes,0,6,0,Suelo,Relleno Sanitario,Microbiologico,2,Normal,Entidad_Publica,Barranquilla,7,1,Junior,0,96,59.33,2025-06-19 23:19,A tiempo
LAB-2024-00379,2025-06-17 12:00,Martes,0,6,0,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Entidad_Publica,Bogota,4,1,Senior,0,96,76.94,2025-06-20 16:56,A tiempo
LAB-2024-01519,2025-06-17 15:00,Martes,0,6,0,Suelo,Contaminado/Industrial,Microbiologico,1,Normal,Agricola,Bogota,5,2,Junior,0,96,55.0,2025-06-19 21:59,A tiempo
LAB-2024-02028,2025-06-18 07:00,Miercoles,0,6,0,Agua,Residual/Vertimiento,Microbiologico,1,Normal,Agricola,Bogota,6,1,Semi-Senior,0,96,45.34,2025-06-20 04:20,A tiempo
LAB-2024-00895,2025-06-19 15:00,Jueves,0,6,0,Suelo,Agrícola,Microbiologico,2,Normal,Minero_Energetico,Barranquilla,7,2,Senior,0,96,36.01,2025-06-21 03:00,A tiempo
LAB-2024-01838,2025-06-19 15:00,Jueves,0,6,0,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Consultoria_Ambiental,Cali,9,5,Semi-Senior,0,144,157.3,2025-06-26 04:18,Retrasado
LAB-2024-02144,2025-06-20 08:00,Viernes,0,6,0,Agua,Subterránea,Fisicoquimico_Basico,5,Normal,Minero_Energetico,Bogota,11,5,Senior,0,96,24.39,2025-06-21 08:23,A tiempo
LAB-2024-01299,2025-06-20 08:00,Viernes,0,6,0,Suelo,Contaminado/Industrial,Microbiologico,3,Urgente,Minero_Energetico,Bogota,8,1,Senior,0,72,37.98,2025-06-21 21:58,A tiempo
LAB-2024-02141,2025-06-20 08:00,Viernes,0,6,0,Agua,Potable,DBO5_DQO,1,Normal,Entidad_Publica,Medellin,7,3,Semi-Senior,0,144,139.33,2025-06-26 03:19,A tiempo
LAB-2024-00553,2025-06-20 11:00,Viernes,0,6,0,Suelo,Agrícola,Textura_Fertilidad_Suelo,5,Normal,Agricola,Bogota,6,1,Junior,0,96,71.51,2025-06-23 10:30,A tiempo
LAB-2024-00131,2025-06-20 15:00,Viernes,0,6,0,Agua,Residual/Vertimiento,DBO5_DQO,2,Urgente,Agricola,Cali,2,1,Senior,1,144,125.39,2025-06-25 20:23,A tiempo
LAB-2024-01389,2025-06-21 16:00,Sabado,1,6,0,Suelo,Agrícola,Hidrocarburos_HTP,3,Normal,Entidad_Publica,Bogota,10,1,Senior,0,96,78.39,2025-06-24 22:23,A tiempo
LAB-2024-01568,2025-06-22 11:00,Domingo,1,6,0,Agua,Superficial,Plaguicidas_Cromatografia,6,Urgente,Minero_Energetico,Bogota,10,3,Junior,0,72,113.32,2025-06-27 04:19,Retrasado
LAB-2024-00031,2025-06-22 14:00,Domingo,1,6,0,Agua,Subterránea,Metales_Pesados_ICP,6,Normal,Consultoria_Ambiental,Barranquilla,1,8,Senior,1,96,121.89,2025-06-27 15:53,Retrasado
LAB-2024-01128,2025-06-22 15:00,Domingo,1,6,0,Agua,Superficial,Fisicoquimico_Basico,8,Urgente,Agricola,Bogota,8,1,Senior,1,72,53.82,2025-06-24 20:49,A tiempo
LAB-2024-01990,2025-06-22 15:00,Domingo,1,6,0,Suelo,Agrícola,Microbiologico,2,Urgente,Minero_Energetico,Medellin,9,1,Junior,0,72,42.25,2025-06-24 09:14,A tiempo
LAB-2024-00421,2025-06-23 14:00,Lunes,0,6,0,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,2,Normal,Agricola,Cali,2,2,Junior,0,96,88.19,2025-06-27 06:11,A tiempo
LAB-2024-01895,2025-06-23 16:00,Lunes,0,6,0,Agua,Superficial,DBO5_DQO,2,Normal,Entidad_Publica,Medellin,11,2,Junior,0,144,172.12,2025-06-30 20:07,Retrasado
LAB-2024-01434,2025-06-24 07:00,Martes,0,6,0,Agua,Potable,Fisicoquimico_Basico,3,Normal,Consultoria_Ambiental,Medellin,11,2,Semi-Senior,0,96,28.35,2025-06-25 11:20,A tiempo
LAB-2024-01672,2025-06-24 11:00,Martes,0,6,0,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Urgente,Minero_Energetico,Bogota,9,1,Junior,0,72,75.97,2025-06-27 14:58,Retrasado
LAB-2024-00838,2025-06-24 14:00,Martes,0,6,0,Agua,Superficial,DBO5_DQO,2,Normal,Industrial,Bogota,11,1,Senior,0,144,124.38,2025-06-29 18:22,A tiempo
LAB-2024-00080,2025-06-25 09:00,Miercoles,0,6,0,Agua,Subterránea,Fisicoquimico_Basico,4,Normal,Agricola,Barranquilla,9,3,Senior,0,96,22.73,2025-06-26 07:43,A tiempo
LAB-2024-01415,2025-06-25 14:00,Miercoles,0,6,0,Agua,Potable,Microbiologico,4,Normal,Consultoria_Ambiental,Cali,1,2,Senior,0,96,32.99,2025-06-26 22:59,A tiempo
LAB-2024-00252,2025-06-25 15:00,Miercoles,0,6,0,Agua,Superficial,Plaguicidas_Cromatografia,9,Normal,Agricola,Bogota,8,1,Semi-Senior,0,96,100.68,2025-06-29 19:40,Retrasado
LAB-2024-00398,2025-06-26 08:00,Jueves,0,6,0,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,12,Normal,Entidad_Publica,Cali,4,5,Semi-Senior,0,96,82.93,2025-06-29 18:55,A tiempo
LAB-2024-01809,2025-06-26 13:00,Jueves,0,6,0,Suelo,Sedimento,Textura_Fertilidad_Suelo,7,Normal,Industrial,Cali,7,1,Senior,0,96,64.27,2025-06-29 05:16,A tiempo
LAB-2024-02127,2025-06-27 12:00,Viernes,0,6,0,Suelo,Relleno Sanitario,Metales_Pesados_ICP,9,Express,Entidad_Publica,Bogota,4,1,Semi-Senior,1,48,77.92,2025-06-30 17:55,Retrasado
LAB-2024-01960,2025-06-28 11:00,Sabado,1,6,0,Suelo,Sedimento,Textura_Fertilidad_Suelo,6,Urgente,Industrial,Bogota,1,4,Semi-Senior,0,72,68.71,2025-07-01 07:42,A tiempo
LAB-2024-01793,2025-06-28 13:00,Sabado,1,6,0,Agua,Superficial,Metales_Pesados_ICP,6,Urgente,Minero_Energetico,Cali,8,1,Junior,0,72,73.31,2025-07-01 14:18,Retrasado
LAB-2024-02068,2025-06-29 09:00,Domingo,1,6,0,Agua,Superficial,DBO5_DQO,1,Normal,Industrial,Bogota,6,1,Junior,0,144,185.86,2025-07-07 02:51,Retrasado
LAB-2024-00701,2025-06-29 12:00,Domingo,1,6,0,Suelo,Agrícola,Metales_Pesados_ICP,7,Normal,Industrial,Medellin,5,1,Junior,0,96,81.71,2025-07-02 21:42,A tiempo
LAB-2024-00296,2025-06-29 15:00,Domingo,1,6,0,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,2,Normal,Agricola,Medellin,6,5,Semi-Senior,1,96,149.22,2025-07-05 20:13,Retrasado
LAB-2024-00565,2025-06-30 13:00,Lunes,0,6,0,Agua,Subterránea,Metales_Pesados_ICP,9,Express,Entidad_Publica,Cali,12,2,Semi-Senior,0,48,51.5,2025-07-02 16:29,Retrasado
LAB-2024-01053,2025-06-30 14:00,Lunes,0,6,0,Agua,Potable,Plaguicidas_Cromatografia,5,Normal,Agricola,Cali,1,3,Junior,0,96,146.6,2025-07-06 16:36,Retrasado
LAB-2024-00724,2025-06-30 16:00,Lunes,0,6,0,Agua,Potable,Microbiologico,2,Normal,Minero_Energetico,Cali,15,1,Semi-Senior,0,96,43.68,2025-07-02 11:40,A tiempo
LAB-2024-00835,2025-07-01 11:00,Martes,0,7,1,Agua,Potable,Microbiologico,1,Normal,Agricola,Bogota,12,1,Junior,0,96,40.64,2025-07-03 03:38,A tiempo
LAB-2024-00172,2025-07-01 13:00,Martes,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,3,Normal,Consultoria_Ambiental,Cali,13,1,Semi-Senior,1,96,105.17,2025-07-05 22:10,Retrasado
LAB-2024-02183,2025-07-01 15:00,Martes,0,7,1,Agua,Potable,Plaguicidas_Cromatografia,8,Normal,Industrial,Bogota,10,1,Junior,0,96,127.55,2025-07-06 22:33,Retrasado
LAB-2024-02159,2025-07-01 15:00,Martes,0,7,1,Agua,Potable,DBO5_DQO,1,Normal,Agricola,Medellin,6,2,Junior,0,144,151.13,2025-07-07 22:07,Retrasado
LAB-2024-02039,2025-07-02 11:00,Miercoles,0,7,1,Agua,Superficial,Plaguicidas_Cromatografia,10,Normal,Entidad_Publica,Cali,8,1,Senior,0,96,84.72,2025-07-05 23:43,A tiempo
LAB-2024-00063,2025-07-02 13:00,Miercoles,0,7,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,9,Normal,Entidad_Publica,Bogota,17,2,Senior,0,96,69.65,2025-07-05 10:39,A tiempo
LAB-2024-00412,2025-07-02 14:00,Miercoles,0,7,1,Agua,Potable,Fisicoquimico_Basico,6,Normal,Entidad_Publica,Bogota,13,3,Senior,1,96,54.57,2025-07-04 20:34,A tiempo
LAB-2024-01364,2025-07-02 15:00,Miercoles,0,7,1,Suelo,Agrícola,Metales_Pesados_ICP,7,Normal,Industrial,Medellin,8,1,Semi-Senior,0,96,73.23,2025-07-05 16:13,A tiempo
LAB-2024-02121,2025-07-02 16:00,Miercoles,0,7,1,Agua,Potable,Plaguicidas_Cromatografia,9,Normal,Minero_Energetico,Cali,19,2,Junior,0,96,133.84,2025-07-08 05:50,Retrasado
LAB-2024-01391,2025-07-03 07:00,Jueves,0,7,1,Suelo,Agrícola,Microbiologico,1,Urgente,Industrial,Bogota,14,3,Semi-Senior,0,72,46.67,2025-07-05 05:39,A tiempo
LAB-2024-00929,2025-07-04 08:00,Viernes,0,7,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,4,Normal,Consultoria_Ambiental,Barranquilla,10,1,Junior,0,96,76.57,2025-07-07 12:33,A tiempo
LAB-2024-01899,2025-07-04 13:00,Viernes,0,7,1,Agua,Superficial,Plaguicidas_Cromatografia,8,Express,Entidad_Publica,Bogota,12,1,Junior,0,48,84.63,2025-07-08 01:37,Retrasado
LAB-2024-00983,2025-07-05 08:00,Sabado,1,7,1,Agua,Superficial,Fisicoquimico_Basico,6,Normal,Entidad_Publica,Bogota,10,3,Semi-Senior,0,96,46.37,2025-07-07 06:22,A tiempo
LAB-2024-01541,2025-07-05 13:00,Sabado,1,7,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,4,Express,Industrial,Barranquilla,8,1,Semi-Senior,0,48,65.74,2025-07-08 06:44,Retrasado
LAB-2024-00357,2025-07-05 13:00,Sabado,1,7,1,Suelo,Agrícola,Metales_Pesados_ICP,9,Urgente,Agricola,Cali,7,1,Semi-Senior,0,72,81.55,2025-07-08 22:32,Retrasado
LAB-2024-02172,2025-07-06 08:00,Domingo,1,7,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,3,Normal,Industrial,Bogota,8,1,Junior,0,96,22.54,2025-07-07 06:32,A tiempo
LAB-2024-00626,2025-07-06 09:00,Domingo,1,7,1,Agua,Potable,Metales_Pesados_ICP,12,Express,Industrial,Cali,17,2,Senior,0,48,56.75,2025-07-08 17:44,Retrasado
LAB-2024-00283,2025-07-06 11:00,Domingo,1,7,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,8,Normal,Agricola,Medellin,12,1,Semi-Senior,0,96,99.48,2025-07-10 14:28,Retrasado
LAB-2024-00010,2025-07-06 11:00,Domingo,1,7,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,12,1,Semi-Senior,0,144,164.46,2025-07-13 07:27,Retrasado
LAB-2024-02004,2025-07-06 11:00,Domingo,1,7,1,Suelo,Agrícola,Metales_Pesados_ICP,3,Normal,Entidad_Publica,Bogota,13,8,Semi-Senior,0,96,106.06,2025-07-10 21:03,Retrasado
LAB-2024-00185,2025-07-06 12:00,Domingo,1,7,1,Agua,Subterránea,Metales_Pesados_ICP,3,Normal,Industrial,Medellin,10,3,Semi-Senior,1,96,108.42,2025-07-11 00:25,Retrasado
LAB-2024-00937,2025-07-06 16:00,Domingo,1,7,1,Agua,Superficial,Metales_Pesados_ICP,6,Normal,Entidad_Publica,Medellin,6,4,Semi-Senior,0,96,85.22,2025-07-10 05:13,A tiempo
LAB-2024-00215,2025-07-07 09:00,Lunes,0,7,1,Agua,Potable,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,14,1,Junior,0,144,164.08,2025-07-14 05:04,Retrasado
LAB-2024-00519,2025-07-07 09:00,Lunes,0,7,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Entidad_Publica,Bogota,13,1,Senior,0,96,77.99,2025-07-10 14:59,A tiempo
LAB-2024-00784,2025-07-07 09:00,Lunes,0,7,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,8,Normal,Entidad_Publica,Medellin,13,5,Senior,0,96,75.12,2025-07-10 12:07,A tiempo
LAB-2024-01294,2025-07-07 10:00,Lunes,0,7,1,Agua,Potable,DBO5_DQO,1,Normal,Industrial,Cali,14,1,Semi-Senior,0,144,155.42,2025-07-13 21:25,Retrasado
LAB-2024-01516,2025-07-07 13:00,Lunes,0,7,1,Agua,Subterránea,Metales_Pesados_ICP,11,Normal,Entidad_Publica,Bogota,11,2,Semi-Senior,1,96,93.52,2025-07-11 10:31,A tiempo
LAB-2024-00663,2025-07-07 13:00,Lunes,0,7,1,Suelo,Agrícola,Microbiologico,3,Normal,Minero_Energetico,Bogota,1,4,Senior,0,96,46.31,2025-07-09 11:18,A tiempo
LAB-2024-01795,2025-07-07 14:00,Lunes,0,7,1,Agua,Potable,Microbiologico,1,Express,Minero_Energetico,Bogota,15,1,Senior,0,48,28.91,2025-07-08 18:54,A tiempo
LAB-2024-00240,2025-07-08 09:00,Martes,0,7,1,Suelo,Sedimento,Metales_Pesados_ICP,9,Normal,Industrial,Barranquilla,6,1,Junior,0,96,108.56,2025-07-12 21:33,Retrasado
LAB-2024-01822,2025-07-08 10:00,Martes,0,7,1,Suelo,Contaminado/Industrial,Microbiologico,2,Normal,Entidad_Publica,Barranquilla,13,2,Semi-Senior,0,96,41.08,2025-07-10 03:05,A tiempo
LAB-2024-01677,2025-07-08 11:00,Martes,0,7,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,6,Normal,Agricola,Bogota,5,5,Junior,0,96,81.15,2025-07-11 20:08,A tiempo
LAB-2024-00756,2025-07-08 14:00,Martes,0,7,1,Agua,Subterránea,Plaguicidas_Cromatografia,6,Normal,Industrial,Bogota,6,4,Semi-Senior,0,96,102.65,2025-07-12 20:39,Retrasado
LAB-2024-01752,2025-07-08 15:00,Martes,0,7,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,2,Normal,Consultoria_Ambiental,Bogota,14,3,Senior,0,96,88.08,2025-07-12 07:04,A tiempo
LAB-2024-01322,2025-07-08 16:00,Martes,0,7,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,5,Urgente,Entidad_Publica,Bogota,15,1,Junior,0,72,83.67,2025-07-12 03:40,Retrasado
LAB-2024-01298,2025-07-09 07:00,Miercoles,0,7,1,Agua,Potable,Plaguicidas_Cromatografia,2,Normal,Consultoria_Ambiental,Bogota,10,1,Semi-Senior,0,96,101.91,2025-07-13 12:54,Retrasado
LAB-2024-01490,2025-07-10 10:00,Jueves,0,7,1,Agua,Subterránea,Plaguicidas_Cromatografia,2,Normal,Minero_Energetico,Barranquilla,13,2,Semi-Senior,0,96,101.34,2025-07-14 15:20,Retrasado
LAB-2024-01512,2025-07-10 11:00,Jueves,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,4,Normal,Industrial,Medellin,11,1,Semi-Senior,0,96,58.65,2025-07-12 21:38,A tiempo
LAB-2024-01450,2025-07-10 12:00,Jueves,0,7,1,Suelo,Agrícola,Microbiologico,3,Normal,Entidad_Publica,Bogota,9,2,Semi-Senior,0,96,41.58,2025-07-12 05:35,A tiempo
LAB-2024-00105,2025-07-10 15:00,Jueves,0,7,1,Suelo,Sedimento,Metales_Pesados_ICP,8,Normal,Minero_Energetico,Barranquilla,13,4,Junior,0,96,103.92,2025-07-14 22:55,Retrasado
LAB-2024-00393,2025-07-10 16:00,Jueves,0,7,1,Agua,Superficial,Fisicoquimico_Basico,8,Normal,Consultoria_Ambiental,Barranquilla,13,1,Semi-Senior,0,96,46.11,2025-07-12 14:06,A tiempo
LAB-2024-01104,2025-07-11 10:00,Viernes,0,7,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,7,Urgente,Consultoria_Ambiental,Bogota,11,1,Semi-Senior,0,72,66.86,2025-07-14 04:51,A tiempo
LAB-2024-02083,2025-07-12 10:00,Sabado,1,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,8,Urgente,Minero_Energetico,Bogota,9,3,Semi-Senior,0,72,71.32,2025-07-15 09:18,A tiempo
LAB-2024-01258,2025-07-12 16:00,Sabado,1,7,1,Suelo,Sedimento,Microbiologico,2,Normal,Entidad_Publica,Bogota,21,1,Semi-Senior,0,96,59.37,2025-07-15 03:21,A tiempo
LAB-2024-00885,2025-07-13 07:00,Domingo,1,7,1,Agua,Subterránea,Fisicoquimico_Basico,7,Normal,Agricola,Barranquilla,13,2,Semi-Senior,0,96,41.29,2025-07-15 00:17,A tiempo
LAB-2024-01288,2025-07-13 14:00,Domingo,1,7,1,Suelo,Sedimento,Microbiologico,1,Normal,Entidad_Publica,Bogota,14,1,Junior,0,96,66.85,2025-07-16 08:50,A tiempo
LAB-2024-01212,2025-07-13 16:00,Domingo,1,7,1,Agua,Potable,Plaguicidas_Cromatografia,7,Urgente,Agricola,Barranquilla,13,1,Semi-Senior,1,72,118.11,2025-07-18 14:06,Retrasado
LAB-2024-00694,2025-07-13 16:00,Domingo,1,7,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,12,Urgente,Industrial,Medellin,20,1,Semi-Senior,0,72,89.38,2025-07-17 09:23,Retrasado
LAB-2024-01753,2025-07-14 09:00,Lunes,0,7,1,Agua,Superficial,Plaguicidas_Cromatografia,6,Express,Industrial,Bogota,8,1,Junior,1,48,94.92,2025-07-18 07:55,Retrasado
LAB-2024-01035,2025-07-14 10:00,Lunes,0,7,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Agricola,Bogota,13,2,Semi-Senior,0,144,141.3,2025-07-20 07:18,A tiempo
LAB-2024-00665,2025-07-14 14:00,Lunes,0,7,1,Suelo,Contaminado/Industrial,Microbiologico,1,Urgente,Consultoria_Ambiental,Medellin,4,1,Junior,0,72,34.44,2025-07-16 00:26,A tiempo
LAB-2024-00004,2025-07-14 15:00,Lunes,0,7,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,4,Urgente,Minero_Energetico,Bogota,12,1,Junior,0,72,71.63,2025-07-17 14:37,A tiempo
LAB-2024-00743,2025-07-15 07:00,Martes,0,7,1,Agua,Residual/Vertimiento,Microbiologico,3,Urgente,Minero_Energetico,Cali,10,2,Semi-Senior,0,72,35.79,2025-07-16 18:47,A tiempo
LAB-2024-01855,2025-07-15 09:00,Martes,0,7,1,Agua,Subterránea,Microbiologico,1,Urgente,Minero_Energetico,Bogota,18,1,Junior,0,72,33.46,2025-07-16 18:27,A tiempo
LAB-2024-01484,2025-07-15 11:00,Martes,0,7,1,Agua,Superficial,DBO5_DQO,2,Normal,Consultoria_Ambiental,Cali,10,1,Semi-Senior,0,144,149.79,2025-07-21 16:47,Retrasado
LAB-2024-00871,2025-07-15 13:00,Martes,0,7,1,Agua,Subterránea,Microbiologico,4,Normal,Consultoria_Ambiental,Barranquilla,10,1,Semi-Senior,1,96,79.35,2025-07-18 20:21,A tiempo
LAB-2024-01606,2025-07-15 14:00,Martes,0,7,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,3,Normal,Minero_Energetico,Bogota,15,1,Semi-Senior,0,96,100.88,2025-07-19 18:53,Retrasado
LAB-2024-01773,2025-07-15 14:00,Martes,0,7,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,4,Urgente,Minero_Energetico,Cali,12,4,Semi-Senior,0,72,64.51,2025-07-18 06:30,A tiempo
LAB-2024-00933,2025-07-16 07:00,Miercoles,0,7,1,Agua,Residual/Vertimiento,Microbiologico,4,Normal,Consultoria_Ambiental,Bogota,14,4,Senior,0,96,50.04,2025-07-18 09:02,A tiempo
LAB-2024-00653,2025-07-16 09:00,Miercoles,0,7,1,Suelo,Contaminado/Industrial,Microbiologico,2,Normal,Agricola,Cali,12,4,Semi-Senior,1,96,73.64,2025-07-19 10:38,A tiempo
LAB-2024-00837,2025-07-16 10:00,Miercoles,0,7,1,Suelo,Sedimento,Microbiologico,3,Normal,Minero_Energetico,Bogota,14,3,Junior,0,96,51.22,2025-07-18 13:12,A tiempo
LAB-2024-00863,2025-07-16 12:00,Miercoles,0,7,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,2,Normal,Industrial,Bogota,16,4,Junior,1,96,165.49,2025-07-23 09:29,Retrasado
LAB-2024-00167,2025-07-16 16:00,Miercoles,0,7,1,Agua,Superficial,Plaguicidas_Cromatografia,8,Urgente,Consultoria_Ambiental,Medellin,16,1,Senior,0,72,77.13,2025-07-19 21:07,Retrasado
LAB-2024-01668,2025-07-17 08:00,Jueves,0,7,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,7,Normal,Minero_Energetico,Cali,14,3,Semi-Senior,0,96,73.37,2025-07-20 09:22,A tiempo
LAB-2024-00550,2025-07-17 08:00,Jueves,0,7,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,11,Normal,Consultoria_Ambiental,Cali,12,1,Junior,0,96,103.68,2025-07-21 15:40,Retrasado
LAB-2024-01500,2025-07-17 10:00,Jueves,0,7,1,Suelo,Agrícola,Microbiologico,2,Normal,Industrial,Cali,15,1,Junior,0,96,55.62,2025-07-19 17:37,A tiempo
LAB-2024-00145,2025-07-17 10:00,Jueves,0,7,1,Suelo,Relleno Sanitario,Microbiologico,4,Normal,Consultoria_Ambiental,Medellin,5,1,Semi-Senior,0,96,42.83,2025-07-19 04:49,A tiempo
LAB-2024-02173,2025-07-17 11:00,Jueves,0,7,1,Agua,Subterránea,Metales_Pesados_ICP,11,Normal,Industrial,Bogota,16,1,Junior,0,96,108.0,2025-07-21 22:59,Retrasado
LAB-2024-00508,2025-07-17 11:00,Jueves,0,7,1,Agua,Subterránea,Fisicoquimico_Basico,5,Normal,Industrial,Medellin,10,1,Junior,0,96,32.57,2025-07-18 19:34,A tiempo
LAB-2024-00438,2025-07-17 15:00,Jueves,0,7,1,Suelo,Sedimento,Hidrocarburos_HTP,2,Urgente,Consultoria_Ambiental,Cali,13,3,Semi-Senior,0,72,77.71,2025-07-20 20:42,Retrasado
LAB-2024-01923,2025-07-18 11:00,Viernes,0,7,1,Suelo,Relleno Sanitario,Microbiologico,3,Normal,Minero_Energetico,Cali,8,2,Senior,0,96,46.13,2025-07-20 09:07,A tiempo
LAB-2024-01031,2025-07-18 15:00,Viernes,0,7,1,Agua,Superficial,Metales_Pesados_ICP,8,Urgente,Entidad_Publica,Medellin,6,1,Junior,0,72,75.19,2025-07-21 18:11,Retrasado
LAB-2024-00069,2025-07-18 16:00,Viernes,0,7,1,Agua,Potable,Microbiologico,1,Urgente,Agricola,Cali,15,8,Senior,0,72,31.11,2025-07-19 23:06,A tiempo
LAB-2024-00874,2025-07-19 08:00,Sabado,1,7,1,Agua,Residual/Vertimiento,DBO5_DQO,2,Normal,Entidad_Publica,Bogota,7,1,Senior,0,144,126.74,2025-07-24 14:44,A tiempo
LAB-2024-01774,2025-07-19 10:00,Sabado,1,7,1,Agua,Superficial,Metales_Pesados_ICP,7,Normal,Minero_Energetico,Bogota,13,1,Semi-Senior,0,96,106.25,2025-07-23 20:15,Retrasado
LAB-2024-00388,2025-07-19 11:00,Sabado,1,7,1,Agua,Superficial,Plaguicidas_Cromatografia,4,Urgente,Agricola,Barranquilla,11,1,Semi-Senior,0,72,93.74,2025-07-23 08:44,Retrasado
LAB-2024-01651,2025-07-20 07:00,Domingo,1,7,1,Agua,Subterránea,Fisicoquimico_Basico,7,Normal,Industrial,Bogota,14,2,Junior,0,96,58.98,2025-07-22 17:58,A tiempo
LAB-2024-00556,2025-07-20 08:00,Domingo,1,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,6,Urgente,Industrial,Medellin,10,1,Junior,0,72,66.09,2025-07-23 02:05,A tiempo
LAB-2024-01032,2025-07-21 08:00,Lunes,0,7,1,Agua,Superficial,Microbiologico,1,Express,Minero_Energetico,Medellin,13,1,Semi-Senior,0,48,31.43,2025-07-22 15:25,A tiempo
LAB-2024-01182,2025-07-21 09:00,Lunes,0,7,1,Agua,Subterránea,Microbiologico,3,Normal,Agricola,Cali,9,8,Semi-Senior,0,96,51.07,2025-07-23 12:04,A tiempo
